minute,original_velocity,filtered_velocity,prediction
1970-01-01 00:51:00,1.3011725046628212e-12,1.3011725046628212e-12,0
1970-01-01 00:52:00,1.3344669842738563e-13,1.3344669842738563e-13,0
1970-01-01 00:53:00,9.614394155541294e-14,9.614394155541294e-14,0
1970-01-01 00:54:00,2.6949074919845666e-13,2.6949074919845666e-13,0
1970-01-01 00:55:00,-1.5948651350897723e-12,-1.5948651350897723e-12,0
1970-01-01 00:56:00,7.820048834090169e-13,7.820048834090169e-13,0
1970-01-01 00:57:00,1.255046431142179e-12,1.255046431142179e-12,1
1970-01-01 00:58:00,-1.424701232137305e-12,-1.424701232137305e-12,0
1970-01-01 00:59:00,1.488915045267569e-12,1.488915045267569e-12,0
1970-01-01 01:00:00,-2.2458001966600294e-12,-2.2458001966600294e-12,0
1970-01-01 01:01:00,2.4264226997511443e-12,2.4264226997511443e-12,0
1970-01-01 01:02:00,-1.625696167422682e-12,-1.625696167422682e-12,0
1970-01-01 01:03:00,-9.458659973398355e-14,-9.458659973398355e-14,1
1970-01-01 01:04:00,1.1561397837074377e-12,1.1561397837074377e-12,0
1970-01-01 01:05:00,-1.348139766653473e-12,-1.348139766653473e-12,0
1970-01-01 01:06:00,3.993620815003682e-13,3.993620815003682e-13,1
1970-01-01 01:07:00,2.053703425903692e-12,2.053703425903692e-12,0
1970-01-01 01:08:00,-1.3663762904725813e-12,-1.3663762904725813e-12,0
1970-01-01 01:09:00,1.0532713027044017e-12,1.0532713027044017e-12,1
1970-01-01 01:10:00,-1.9299626396089667e-12,-1.9299626396089667e-12,1
1970-01-01 01:11:00,8.311600670862497e-13,8.311600670862497e-13,1
1970-01-01 01:12:00,-1.0486308585300313e-12,-1.0486308585300313e-12,0
1970-01-01 01:13:00,7.666144817890446e-13,7.666144817890446e-13,0
1970-01-01 01:14:00,-1.8490404400584218e-12,-1.8490404400584218e-12,0
1970-01-01 01:15:00,1.7155472052914508e-12,1.7155472052914508e-12,0
1970-01-01 01:16:00,8.767627319453619e-13,8.767627319453619e-13,0
1970-01-01 01:17:00,-1.2754801500440801e-12,-1.2754801500440801e-12,0
1970-01-01 01:18:00,1.3009728631855111e-13,1.3009728631855111e-13,0
1970-01-01 01:19:00,1.8294214829388102e-13,1.8294214829388102e-13,0
1970-01-01 01:20:00,7.397427415155402e-13,7.397427415155402e-13,0
1970-01-01 01:21:00,-1.5329247110336826e-12,-1.5329247110336826e-12,1
1970-01-01 01:22:00,4.785104526448275e-13,4.785104526448275e-13,0
1970-01-01 01:23:00,-1.1928374423493764e-12,-1.1928374423493764e-12,0
1970-01-01 01:24:00,1.0131103104318977e-12,1.0131103104318977e-12,1
1970-01-01 01:25:00,-2.2528942521564903e-12,-2.2528942521564903e-12,0
1970-01-01 01:26:00,3.588572428469459e-12,3.588572428469459e-12,0
1970-01-01 01:27:00,3.2646995047469054e-13,3.2646995047469054e-13,0
1970-01-01 01:28:00,-6.445837607365716e-13,-6.445837607365716e-13,0
1970-01-01 01:29:00,2.2565153018965416e-12,2.2565153018965416e-12,1
1970-01-01 01:30:00,-7.180934698601892e-13,-7.180934698601892e-13,0
1970-01-01 01:31:00,-1.9973143923156538e-13,-1.9973143923156538e-13,0
1970-01-01 01:32:00,3.2447193917326934e-13,3.2447193917326934e-13,0
1970-01-01 01:33:00,-2.0124256973952293e-12,-2.0124256973952293e-12,0
1970-01-01 01:34:00,-2.0295716703848123e-13,-2.0295716703848123e-13,0
1970-01-01 01:35:00,-5.82035126754287e-13,-5.82035126754287e-13,1
1970-01-01 01:36:00,-1.3609821704424432e-12,-1.3609821704424432e-12,1
1970-01-01 01:37:00,-8.130288086415463e-13,-8.130288086415463e-13,0
1970-01-01 01:38:00,4.943321716341891e-12,4.943321716341891e-12,0
1970-01-01 01:39:00,-2.8064873232560393e-12,-2.8064873232560393e-12,0
1970-01-01 01:40:00,-2.2945870883377544e-12,-2.2945870883377544e-12,1
1970-01-01 01:41:00,1.4124025433709168e-12,1.4124025433709168e-12,0
1970-01-01 01:42:00,9.197302622564035e-13,9.197302622564035e-13,0
1970-01-01 01:43:00,2.5009285111288155e-12,2.5009285111288155e-12,1
1970-01-01 01:44:00,-3.116300705474905e-12,-3.116300705474905e-12,0
1970-01-01 01:45:00,1.2276978345476545e-12,1.2276978345476545e-12,1
1970-01-01 01:46:00,5.727227129167088e-13,5.727227129167088e-13,1
1970-01-01 01:47:00,-8.192149417521631e-13,-8.192149417521631e-13,0
1970-01-01 01:48:00,-2.7249679570269945e-12,-2.7249679570269945e-12,0
1970-01-01 01:49:00,5.3032572359834974e-12,5.3032572359834974e-12,1
1970-01-01 01:50:00,-3.730783213810644e-12,-3.730783213810644e-12,0
1970-01-01 01:51:00,-2.1059143849909394e-12,-2.1059143849909394e-12,0
1970-01-01 01:52:00,5.151816141312627e-12,5.151816141312627e-12,0
1970-01-01 01:53:00,-3.4127269744767097e-12,-3.4127269744767097e-12,1
1970-01-01 01:54:00,2.505188739741204e-12,2.505188739741204e-12,1
1970-01-01 01:55:00,-4.372952751334061e-12,-4.372952751334061e-12,1
1970-01-01 01:56:00,5.463215879009336e-12,5.463215879009336e-12,0
1970-01-01 01:57:00,-4.686206596578384e-12,-4.686206596578384e-12,0
1970-01-01 01:58:00,1.2393583648243862e-12,1.2393583648243862e-12,0
1970-01-01 01:59:00,6.052021826268065e-14,6.052021826268065e-14,0
1970-01-01 02:00:00,2.559858759630144e-12,2.559858759630144e-12,0
1970-01-01 02:01:00,1.7972662742322853e-12,1.7972662742322853e-12,1
1970-01-01 02:02:00,-4.957323415068507e-12,-4.957323415068507e-12,0
1970-01-01 02:03:00,2.9895413745999384e-13,2.9895413745999384e-13,0
1970-01-01 02:04:00,-3.013923320416694e-13,-3.013923320416694e-13,0
1970-01-01 02:05:00,1.8381605773726935e-12,1.8381605773726935e-12,0
1970-01-01 02:06:00,-7.601486973561968e-13,-7.601486973561968e-13,0
1970-01-01 02:07:00,1.1337488166253668e-14,1.1337488166253668e-14,1
1970-01-01 02:08:00,-7.046554190081965e-13,-7.046554190081965e-13,1
1970-01-01 02:09:00,3.337680252063926e-12,3.337680252063926e-12,0
1970-01-01 02:10:00,-3.4141262873998457e-12,-3.4141262873998457e-12,1
1970-01-01 02:11:00,5.582008102343813e-12,5.582008102343813e-12,1
1970-01-01 02:12:00,1.1836307893375083e-12,1.1836307893375083e-12,0
1970-01-01 02:13:00,-5.235777070661944e-12,-5.235777070661944e-12,0
1970-01-01 02:14:00,5.12250305819706e-13,5.12250305819706e-13,0
1970-01-01 02:15:00,2.5451435305829724e-13,2.5451435305829724e-13,0
1970-01-01 02:16:00,-2.483193833354997e-12,-2.483193833354997e-12,0
1970-01-01 02:17:00,1.3102803502306547e-12,1.3102803502306547e-12,0
1970-01-01 02:18:00,-7.919311274391903e-14,-7.919311274391903e-14,1
1970-01-01 02:19:00,2.886416744319556e-13,2.886416744319556e-13,1
1970-01-01 02:20:00,2.828952043159771e-13,2.828952043159771e-13,0
1970-01-01 02:21:00,6.2680974139746e-13,6.2680974139746e-13,0
1970-01-01 02:22:00,-1.3547528620628446e-12,-1.3547528620628446e-12,1
1970-01-01 02:23:00,1.840174830548479e-12,1.840174830548479e-12,1
1970-01-01 02:24:00,1.6755651943348684e-13,1.6755651943348684e-13,0
1970-01-01 02:25:00,-1.703768543150654e-12,-1.703768543150654e-12,0
1970-01-01 02:26:00,-1.3198519166307087e-12,-1.3198519166307087e-12,0
1970-01-01 02:27:00,2.929339533688261e-12,2.929339533688261e-12,0
1970-01-01 02:28:00,1.206141843272647e-12,1.206141843272647e-12,1
1970-01-01 02:29:00,-2.1171430469829554e-12,-2.1171430469829554e-12,0
1970-01-01 02:30:00,-2.165314907213992e-12,-2.165314907213992e-12,0
1970-01-01 02:31:00,3.814883948223824e-12,3.814883948223824e-12,0
1970-01-01 02:32:00,-1.957632741626885e-12,-1.957632741626885e-12,0
1970-01-01 02:33:00,-3.0803613798883406e-12,-3.0803613798883406e-12,0
1970-01-01 02:34:00,2.3361799972482805e-12,2.3361799972482805e-12,1
1970-01-01 02:35:00,8.266378870627252e-12,8.266378870627252e-12,1
1970-01-01 02:36:00,-8.909782883642743e-12,-8.909782883642743e-12,0
1970-01-01 02:37:00,-3.2197614655637664e-12,-3.2197614655637664e-12,1
1970-01-01 02:38:00,8.136876702291483e-12,8.136876702291483e-12,1
1970-01-01 02:39:00,9.761031169207626e-13,9.761031169207626e-13,0
1970-01-01 02:40:00,-7.580431057774446e-12,-7.580431057774446e-12,0
1970-01-01 02:41:00,-3.139265584465541e-13,-3.139265584465541e-13,0
1970-01-01 02:42:00,-1.3750359249556836e-13,-1.3750359249556836e-13,0
1970-01-01 02:43:00,-1.4264332323453481e-12,-1.4264332323453481e-12,0
1970-01-01 02:44:00,4.5476522202562185e-12,4.5476522202562185e-12,0
1970-01-01 02:45:00,-1.4494122250294587e-12,-1.4494122250294587e-12,0
1970-01-01 02:46:00,1.344377492157697e-12,1.344377492157697e-12,0
1970-01-01 02:47:00,-7.906429644287064e-13,-7.906429644287064e-13,0
1970-01-01 02:48:00,-8.345383552407999e-13,-8.345383552407999e-13,0
1970-01-01 02:49:00,1.6272850030799922e-12,1.6272850030799922e-12,0
1970-01-01 02:50:00,-4.026380007268151e-12,-4.026380007268151e-12,0
1970-01-01 02:51:00,2.9483214798014596e-13,2.9483214798014596e-13,0
1970-01-01 02:52:00,3.978182540616209e-12,3.978182540616209e-12,0
1970-01-01 02:53:00,-1.4093789166000277e-12,-1.4093789166000277e-12,0
1970-01-01 02:54:00,-1.5416044391439237e-12,-1.5416044391439237e-12,0
1970-01-01 02:55:00,5.125852846823349e-12,5.125852846823349e-12,0
1970-01-01 02:56:00,-4.1814307738659894e-12,-4.1814307738659894e-12,0
1970-01-01 02:57:00,4.275111897671028e-12,4.275111897671028e-12,0
1970-01-01 02:58:00,-3.2440111451395246e-12,-3.2440111451395246e-12,1
1970-01-01 02:59:00,-1.7662759010210715e-12,-1.7662759010210715e-12,1
1970-01-01 03:00:00,2.9134345659270035e-12,2.9134345659270035e-12,0
1970-01-01 03:01:00,-1.4209304934319634e-12,-1.4209304934319634e-12,1
1970-01-01 03:02:00,4.8269599492262005e-14,4.8269599492262005e-14,1
1970-01-01 03:03:00,2.197663267180667e-12,2.197663267180667e-12,0
1970-01-01 03:04:00,3.916995628023748e-13,3.916995628023748e-13,0
1970-01-01 03:05:00,-4.777152988848498e-13,-4.777152988848498e-13,0
1970-01-01 03:06:00,-4.179464263873928e-12,-4.179464263873928e-12,0
1970-01-01 03:07:00,4.048030334802398e-12,4.048030334802398e-12,0
1970-01-01 03:08:00,-1.3115104692062315e-12,-1.3115104692062315e-12,0
1970-01-01 03:09:00,2.065159213948337e-12,2.065159213948337e-12,0
1970-01-01 03:10:00,-9.182348294845803e-13,-9.182348294845803e-13,1
1970-01-01 03:11:00,2.1620103165254455e-12,2.1620103165254455e-12,1
1970-01-01 03:12:00,-3.1132563832052823e-13,-3.1132563832052823e-13,0
1970-01-01 03:13:00,-2.7037421947637682e-12,-2.7037421947637682e-12,0
1970-01-01 03:14:00,9.821192693822964e-13,9.821192693822964e-13,0
1970-01-01 03:15:00,1.8752503755655487e-12,1.8752503755655487e-12,0
1970-01-01 03:16:00,-3.173080552236728e-12,-3.173080552236728e-12,0
1970-01-01 03:17:00,2.3255632845091596e-12,2.3255632845091596e-12,0
1970-01-01 03:18:00,2.6779833611467913e-12,2.6779833611467913e-12,0
1970-01-01 03:19:00,-6.6535214128239124e-12,-6.6535214128239124e-12,0
1970-01-01 03:20:00,5.929373878088461e-12,5.929373878088461e-12,1
1970-01-01 03:21:00,-1.1461679862726593e-11,-1.1461679862726593e-11,0
1970-01-01 03:22:00,8.444142136867686e-12,8.444142136867686e-12,1
1970-01-01 03:23:00,4.024400150088248e-13,4.024400150088248e-13,1
1970-01-01 03:24:00,-2.2902505942581046e-12,-2.2902505942581046e-12,0
1970-01-01 03:25:00,3.951190190383017e-12,3.951190190383017e-12,0
1970-01-01 03:26:00,-4.0647307306046525e-12,-4.0647307306046525e-12,0
1970-01-01 03:27:00,6.893682959188892e-13,6.893682959188892e-13,1
1970-01-01 03:28:00,2.1605493726432408e-13,2.1605493726432408e-13,1
1970-01-01 03:29:00,-2.824834600196059e-12,-2.824834600196059e-12,1
1970-01-01 03:30:00,4.9006177062570826e-12,4.9006177062570826e-12,0
1970-01-01 03:31:00,-5.634523383284511e-12,-5.634523383284511e-12,0
1970-01-01 03:32:00,7.804493944514742e-12,7.804493944514742e-12,0
1970-01-01 03:33:00,4.1476923724342893e-13,4.1476923724342893e-13,0
1970-01-01 03:34:00,7.520665730081273e-13,7.520665730081273e-13,0
1970-01-01 03:35:00,-7.687161542041955e-12,-7.687161542041955e-12,0
1970-01-01 03:36:00,1.2532677494664757e-11,1.2532677494664757e-11,1
1970-01-01 03:37:00,-1.1120589833511404e-11,-1.1120589833511404e-11,1
1970-01-01 03:38:00,2.5067628796625463e-12,2.5067628796625463e-12,0
1970-01-01 03:39:00,-9.696242691823656e-13,-9.696242691823656e-13,0
1970-01-01 03:40:00,1.8842400767799114e-12,1.8842400767799114e-12,0
1970-01-01 03:41:00,3.4801219929410643e-12,3.4801219929410643e-12,0
1970-01-01 03:42:00,-1.0791932521665439e-11,-1.0791932521665439e-11,1
1970-01-01 03:43:00,2.9860502345825945e-12,2.9860502345825945e-12,1
1970-01-01 03:44:00,3.594724890273029e-12,3.594724890273029e-12,0
1970-01-01 03:45:00,-1.3628109929255056e-12,-1.3628109929255056e-12,0
1970-01-01 03:46:00,4.37893817996316e-12,4.37893817996316e-12,1
1970-01-01 03:47:00,-6.065346355189019e-12,-6.065346355189019e-12,0
1970-01-01 03:48:00,1.3747658024838303e-11,1.3747658024838303e-11,1
1970-01-01 03:49:00,-1.750276028043454e-11,-1.750276028043454e-11,1
1970-01-01 03:50:00,1.4655077890524355e-12,1.4655077890524355e-12,1
1970-01-01 03:51:00,-1.6885252875182874e-12,-1.6885252875182874e-12,1
1970-01-01 03:52:00,5.686527490055019e-12,5.686527490055019e-12,1
1970-01-01 03:53:00,-1.8952108552631172e-12,-1.8952108552631172e-12,1
1970-01-01 03:54:00,3.796512860358967e-12,3.796512860358967e-12,0
1970-01-01 03:55:00,-1.817537107758587e-12,-1.817537107758587e-12,0
1970-01-01 03:56:00,2.8934742765021857e-12,2.8934742765021857e-12,0
1970-01-01 03:57:00,-4.88283992053471e-12,-4.88283992053471e-12,0
1970-01-01 03:58:00,3.3773903765359627e-12,3.3773903765359627e-12,0
1970-01-01 03:59:00,1.6400248783248915e-13,1.6400248783248915e-13,0
1970-01-01 04:00:00,-4.570374901316515e-12,-4.570374901316515e-12,0
1970-01-01 04:01:00,4.71268119891672e-12,4.71268119891672e-12,0
1970-01-01 04:02:00,-2.908332390049855e-12,-2.908332390049855e-12,0
1970-01-01 04:03:00,4.878794020897982e-12,4.878794020897982e-12,0
1970-01-01 04:04:00,2.2776525671555154e-12,2.2776525671555154e-12,1
1970-01-01 04:05:00,-1.2685738019983301e-11,-1.2685738019983301e-11,1
1970-01-01 04:06:00,1.1321637129138204e-11,1.1321637129138204e-11,0
1970-01-01 04:07:00,-4.951534062039159e-12,-4.951534062039159e-12,0
1970-01-01 04:08:00,-1.9421798590180555e-12,-1.9421798590180555e-12,0
1970-01-01 04:09:00,2.746960129588988e-12,2.746960129588988e-12,0
1970-01-01 04:10:00,-9.347855124956728e-13,-9.347855124956728e-13,0
1970-01-01 04:11:00,-1.9622908679911775e-13,-1.9622908679911775e-13,0
1970-01-01 04:12:00,4.674350713599775e-12,4.674350713599775e-12,0
1970-01-01 04:13:00,-4.420320455621882e-13,-4.420320455621882e-13,1
1970-01-01 04:14:00,-1.8133910768674298e-13,-1.8133910768674298e-13,0
1970-01-01 04:15:00,-2.4084656756313396e-12,-2.4084656756313396e-12,0
1970-01-01 04:16:00,2.88646291655132e-12,2.88646291655132e-12,0
1970-01-01 04:17:00,-3.197275132547418e-13,-3.197275132547418e-13,1
1970-01-01 04:18:00,4.612676814991046e-12,4.612676814991046e-12,0
1970-01-01 04:19:00,-7.879592501862977e-12,-7.879592501862977e-12,0
1970-01-01 04:20:00,6.2543969114430796e-12,6.2543969114430796e-12,1
1970-01-01 04:21:00,-7.619305841429616e-12,-7.619305841429616e-12,0
1970-01-01 04:22:00,4.470679431416162e-12,4.470679431416162e-12,0
1970-01-01 04:23:00,-1.5921903290259346e-12,-1.5921903290259346e-12,0
1970-01-01 04:24:00,-3.714975350017379e-12,-3.714975350017379e-12,0
1970-01-01 04:25:00,-5.602361931795607e-12,-5.602361931795607e-12,1
1970-01-01 04:26:00,4.245214686715977e-12,4.245214686715977e-12,0
1970-01-01 04:27:00,2.6132982517754442e-12,2.6132982517754442e-12,0
1970-01-01 04:28:00,-2.4853376296589282e-12,-2.4853376296589282e-12,0
1970-01-01 04:29:00,-7.028123997652439e-13,-7.028123997652439e-13,0
1970-01-01 04:30:00,1.861207147896809e-12,1.861207147896809e-12,1
1970-01-01 04:31:00,-2.167499502215965e-12,-2.167499502215965e-12,0
1970-01-01 04:32:00,8.518919936834826e-12,8.518919936834826e-12,0
1970-01-01 04:33:00,-7.2333454425177405e-12,-7.2333454425177405e-12,0
1970-01-01 04:34:00,1.5495526356170699e-13,1.5495526356170699e-13,0
1970-01-01 04:35:00,3.705695056593361e-12,3.705695056593361e-12,0
1970-01-01 04:36:00,-4.200923332971023e-12,-4.200923332971023e-12,1
1970-01-01 04:37:00,7.999853641338732e-12,7.999853641338732e-12,1
1970-01-01 04:38:00,2.428315809316343e-13,2.428315809316343e-13,0
1970-01-01 04:39:00,-5.601868262673157e-12,-5.601868262673157e-12,0
1970-01-01 04:40:00,-3.288317545031049e-12,-3.288317545031049e-12,0
1970-01-01 04:41:00,8.471535210223251e-12,8.471535210223251e-12,0
1970-01-01 04:42:00,-8.597764460937126e-12,-8.597764460937126e-12,0
1970-01-01 04:43:00,5.837754170795261e-12,5.837754170795261e-12,1
1970-01-01 04:44:00,-4.686681542325217e-12,-4.686681542325217e-12,1
1970-01-01 04:45:00,7.146814799052156e-12,7.146814799052156e-12,0
1970-01-01 04:46:00,-4.199086743640383e-12,-4.199086743640383e-12,0
1970-01-01 04:47:00,-7.927693700691347e-12,-7.927693700691347e-12,1
1970-01-01 04:48:00,8.200841552395888e-12,8.200841552395888e-12,0
1970-01-01 04:49:00,1.0989736469037804e-12,1.0989736469037804e-12,1
1970-01-01 04:50:00,-1.8785514451674953e-12,-1.8785514451674953e-12,0
1970-01-01 04:51:00,9.362159267410196e-13,9.362159267410196e-13,0
1970-01-01 04:52:00,-1.8581782027250034e-12,-1.8581782027250034e-12,0
1970-01-01 04:53:00,3.2629542330547992e-12,3.2629542330547992e-12,0
1970-01-01 04:54:00,-5.404621470355196e-12,-5.404621470355196e-12,0
1970-01-01 04:55:00,4.9612937292121e-12,4.9612937292121e-12,0
1970-01-01 04:56:00,4.1616677344756777e-13,4.1616677344756777e-13,0
1970-01-01 04:57:00,2.265638016578555e-12,2.265638016578555e-12,0
1970-01-01 04:58:00,-1.1303972227128013e-11,-1.1303972227128013e-11,0
1970-01-01 04:59:00,9.352958322757298e-12,9.352958322757298e-12,0
1970-01-01 05:00:00,-2.305524585931569e-12,-2.305524585931569e-12,0
1970-01-01 05:01:00,-3.414243734106319e-14,-3.414243734106319e-14,0
1970-01-01 05:02:00,4.997701439663008e-12,4.997701439663008e-12,1
1970-01-01 05:03:00,-5.0567596916724175e-12,-5.0567596916724175e-12,0
1970-01-01 05:04:00,-3.2473470743070563e-12,-3.2473470743070563e-12,1
1970-01-01 05:05:00,1.209908552962545e-13,1.209908552962545e-13,0
1970-01-01 05:06:00,6.432458242245514e-12,6.432458242245514e-12,0
1970-01-01 05:07:00,-6.771191147893272e-13,-6.771191147893272e-13,0
1970-01-01 05:08:00,-2.907775185641033e-12,-2.907775185641033e-12,0
1970-01-01 05:09:00,2.2235636407732013e-13,2.2235636407732013e-13,0
1970-01-01 05:10:00,-1.1773837582398814e-12,-1.1773837582398814e-12,0
1970-01-01 05:11:00,5.814331077306105e-13,5.814331077306105e-13,1
1970-01-01 05:12:00,-2.7287033730621685e-12,-2.7287033730621685e-12,0
1970-01-01 05:13:00,4.755210602982537e-12,4.755210602982537e-12,0
1970-01-01 05:14:00,-1.5432913535051305e-12,-1.5432913535051305e-12,1
1970-01-01 05:15:00,-2.5926748223911027e-12,-2.5926748223911027e-12,0
1970-01-01 05:16:00,5.847316729667469e-13,5.847316729667469e-13,1
1970-01-01 05:17:00,7.543841548669695e-12,7.543841548669695e-12,0
1970-01-01 05:18:00,-4.294053673032954e-12,-4.294053673032954e-12,0
1970-01-01 05:19:00,1.556205686947541e-12,1.556205686947541e-12,0
1970-01-01 05:20:00,-4.0760572774681615e-12,-4.0760572774681615e-12,0
1970-01-01 05:21:00,2.2854081568525817e-12,2.2854081568525817e-12,0
1970-01-01 05:22:00,-1.8061346608362566e-12,-1.8061346608362566e-12,0
1970-01-01 05:23:00,9.422861702319823e-13,9.422861702319823e-13,0
1970-01-01 05:24:00,1.5090483744523186e-12,1.5090483744523186e-12,1
1970-01-01 05:25:00,-3.2163796495712392e-12,-3.2163796495712392e-12,0
1970-01-01 05:26:00,8.948182356577895e-12,8.948182356577895e-12,0
1970-01-01 05:27:00,-7.482911884531556e-12,-7.482911884531556e-12,0
1970-01-01 05:28:00,3.771469238255347e-12,3.771469238255347e-12,0
1970-01-01 05:29:00,-3.4066592208570606e-12,-3.4066592208570606e-12,0
1970-01-01 05:30:00,3.5085739115730994e-12,3.5085739115730994e-12,1
1970-01-01 05:31:00,2.9778807166158397e-12,2.9778807166158397e-12,0
1970-01-01 05:32:00,-1.0815570172261164e-11,-1.0815570172261164e-11,1
1970-01-01 05:33:00,3.555718785660147e-12,3.555718785660147e-12,1
1970-01-01 05:34:00,3.8230933018764845e-13,3.8230933018764845e-13,0
1970-01-01 05:35:00,-4.2013940487554575e-12,-4.2013940487554575e-12,1
1970-01-01 05:36:00,8.083696875830646e-12,8.083696875830646e-12,0
1970-01-01 05:37:00,-5.620015981692679e-12,-5.620015981692679e-12,0
1970-01-01 05:38:00,1.627249508859589e-12,1.627249508859589e-12,0
1970-01-01 05:39:00,-4.882454510425712e-13,-4.882454510425712e-13,0
1970-01-01 05:40:00,3.4647380524339153e-12,3.4647380524339153e-12,0
1970-01-01 05:41:00,-1.603906917359566e-12,-1.603906917359566e-12,0
1970-01-01 05:42:00,-5.619307369033202e-13,-5.619307369033202e-13,1
1970-01-01 05:43:00,-4.289599793527109e-12,-4.289599793527109e-12,0
1970-01-01 05:44:00,7.664426463272118e-12,7.664426463272118e-12,0
1970-01-01 05:45:00,-3.506418053395744e-12,-3.506418053395744e-12,0
1970-01-01 05:46:00,2.1486217574654536e-12,2.1486217574654536e-12,0
1970-01-01 05:47:00,-3.5019474989799686e-12,-3.5019474989799686e-12,1
1970-01-01 05:48:00,3.804637491996316e-12,3.804637491996316e-12,0
1970-01-01 05:49:00,4.34327603303409e-13,4.34327603303409e-13,0
1970-01-01 05:50:00,4.618006785003079e-13,4.618006785003079e-13,0
1970-01-01 05:51:00,-1.6343888488666735e-12,-1.6343888488666735e-12,0
1970-01-01 05:52:00,-1.7931199339197756e-12,-1.7931199339197756e-12,1
1970-01-01 05:53:00,-4.956668103120782e-13,-4.956668103120782e-13,0
1970-01-01 05:54:00,5.900430956234465e-13,5.900430956234465e-13,0
1970-01-01 05:55:00,3.005896862217743e-12,3.005896862217743e-12,1
1970-01-01 05:56:00,-4.829089558561174e-13,-4.829089558561174e-13,0
1970-01-01 05:57:00,3.1655027243822647e-12,3.1655027243822647e-12,0
1970-01-01 05:58:00,-5.98497378337147e-12,-5.98497378337147e-12,0
